address,zipcode,price,sqft,bedroom,bathroom,latitude,longitude,Property Type
"103-12 104th St, Ozone Park, NY 11417",11417,346000,1316,5,2.0,40.683804,-73.83805,multi-family
"94-05 Pitkin Avenue, Jamaica, NY 11417",11417,599000,1440,3,2.0,40.672558,-73.84194,single-family home
"107-17 86th Street, Ozone Park, NY 11417",11417,1099999,2064,5,3.0,40.67725,-73.85113,multi-family
"13230 Crossbay Boulevard, Ozone Park, NY 11417",11417,774000,1056,4,3.0,40.67586,-73.843895,multi-family
"15040 Tahoe Street UNIT 1B, Jamaica, NY 11417",11417,370000,815,1,1.0,40.66835,-73.8387,condo
"Address Not Disclosed, Ozone Park, NY 11417",11417,1100000,1980,3,3.0,40.67695,-73.851715,multi-family
"95 Gary Ct, Staten Island, NY 10314",10314,980000,3227,6,3.0,40.608055,-74.16096,multi-family
"95 Gary Pl, Staten Island, NY 10314",10314,980000,3227,6,3.0,40.598667,-74.1647,multi-family
"141 Garrison Ave, Staten Island, NY 10314",10314,625000,1456,3,3.0,40.619976,-74.13522,single-family home
"287 Willard Ave, Staten Island, NY 10314",10314,625000,2000,3,1.0,40.616302,-74.13443,single-family home
"38 Bowling Green Pl, Staten Island, NY 10314",10314,768000,1400,3,3.0,40.59502,-74.16603,single-family home
"980 Rockland Ave, Staten Island, NY 10314",10314,699000,1440,3,2.0,40.589497,-74.15026,townhouse
"99 Monahan Ave, Staten Island, NY 10314",10314,829099,2112,3,4.0,40.588543,-74.149635,single-family home
"97 Monahan Ave, Staten Island, NY 10314",10314,829097,2122,3,4.0,40.588535,-74.14962,single-family home
"56 Ocean Ter, Staten Island, NY 10314",10314,1488888,3290,4,5.0,40.601624,-74.11833,single-family home
"338 Demorest Ave, Staten Island, NY 10314",10314,759000,1728,4,3.0,40.615326,-74.13728,multi-family
"66 Mulberry Ave, Staten Island, NY 10314",10314,688000,1246,3,3.0,40.59596,-74.16773,single-family home
"45 Leigh Ave, Staten Island, NY 10314",10314,799000,1989,3,4.0,40.61745,-74.16755,single-family home
"53 Lewiston St, Staten Island, NY 10314",10314,824999,1450,4,4.0,40.586456,-74.14812,multi-family
"195 Warwick Ave, Staten Island, NY 10314",10314,1599000,2880,4,5.0,40.606438,-74.13671,single-family home
"168 Holden Blvd, Staten Island, NY 10314",10314,648888,1200,3,1.0,40.603985,-74.12691,single-family home
"356 Bryson Ave, Staten Island, NY 10314",10314,1325000,2756,3,3.0,40.61238,-74.14477,multi-family
"2 Elmwood Park Dr #518, Staten Island, NY 10314",10314,368000,826,1,1.0,40.5802,-74.16044,condo
"28 Braisted Ave, Staten Island, NY 10314",10314,799000,2352,4,4.0,40.588036,-74.15078,single-family home
"25 Madan Ct, Staten Island, NY 10314",10314,624900,1321,3,3.0,40.62012,-74.15396,single-family home
"239 Jules Dr, Staten Island, NY 10314",10314,525000,1516,3,2.0,40.619408,-74.15997,single-family home
"64 Vassar St, Staten Island, NY 10314",10314,849999,2420,5,4.0,40.58834,-74.16019,multi-family
"547 Westwood Ave, Staten Island, NY 10314",10314,578000,1200,3,3.0,40.60599,-74.12932,townhouse
"55 Fieldstone Rd, Staten Island, NY 10314",10314,899000,2592,3,2.0,40.613705,-74.16632,multi-family
"102 Keiber Ct, Staten Island, NY 10314",10314,775000,2524,4,3.0,40.618416,-74.12716,multi-family
"109 Governor Rd, Staten Island, NY 10314",10314,749999,1200,4,2.0,40.61556,-74.12261,single-family home
"298 Wardwell Ave, Staten Island, NY 10314",10314,859900,2148,6,2.0,40.615936,-74.13352,single-family home
"107 Richmond Hill Rd, Staten Island, NY 10314",10314,439888,1159,2,2.0,40.58734,-74.164474,townhouse
"465 Willow Rd E  #2, Staten Island, NY 10314",10314,468888,1248,2,2.0,40.61369,-74.15189,townhouse
"3880 Victory Blvd, Staten Island, NY 10314",10314,838000,1144,4,2.0,40.601303,-74.157936,single-family home
"122 Watchogue Rd, Staten Island, NY 10314",10314,589999,1180,3,3.0,40.615036,-74.13424,single-family home
"41 Wellington Ct #2D, Staten Island, NY 10314",10314,379000,821,1,1.0,40.581413,-74.15606,condo
"1235 Forest Hill Rd #2C, Staten Island, NY 10314",10314,469000,700,1,1.0,40.58929,-74.145065,condo
"95A McDivitt Ave, Staten Island, NY 10314",10314,459000,1233,3,2.0,40.591137,-74.15013,townhouse
"87 Monahan Ave, Staten Island, NY 10314",10314,819087,2122,3,4.0,40.588493,-74.14954,single-family home
"93 Monahan Ave, Staten Island, NY 10314",10314,829093,2122,3,4.0,40.588516,-74.14959,single-family home
"95 Monahan Ave, Staten Island, NY 10314",10314,829095,2112,3,4.0,40.588528,-74.149605,single-family home
"89 Monahan Ave, Staten Island, NY 10314",10314,819089,2112,3,4.0,40.5885,-74.14956,single-family home
"47 Maine Ave, Staten Island, NY 10314",10314,720000,1144,3,2.0,40.620865,-74.125534,single-family home
"252 Maine Ave, Staten Island, NY 10314",10314,1148000,3420,6,3.0,40.62018,-74.132095,multi-family
"394 Maryland Ave #3A, Staten Island, NY 10305",10305,439900,1300,3,2.0,40.609276,-74.07342,coop
"11-13 New Ln, Staten Island, NY 10305",10305,919000,2432,4,2.0,40.612568,-74.06308,single-family home
"11 New Ln, Staten Island, NY 10305",10305,919000,2432,4,2.0,40.612373,-74.06404,single-family home
"175 Zoe St #6A, Staten Island, NY 10305",10305,430000,928,1,2.0,40.58479,-74.101036,condo
"23 Kansas Ave, Staten Island, NY 10305",10305,499000,1280,3,2.0,40.607132,-74.07976,single-family home
"59 Father Capodanno Blvd, Staten Island, NY 10305",10305,479000,960,2,1.0,40.595158,-74.06315,single-family home
"6 Normalee Rd, Staten Island, NY 10305",10305,1059000,2080,3,3.0,40.599052,-74.0782,single-family home
"80 Leslie Ave, Staten Island, NY 10305",10305,989999,2414,6,3.0,40.599804,-74.08377,single-family home
"154 Linwood Ave, Staten Island, NY 10305",10305,675000,1920,3,3.0,40.593628,-74.071686,single-family home
"86 Virginia Ave, Staten Island, NY 10305",10305,899000,2268,5,4.0,40.614098,-74.0699,multi-family
"12-16 Mallory Ave, Staten Island, NY 10305",10305,2488000,3968,8,8.0,40.59158,-74.07634,multi-family
"135 Bionia Ave, Staten Island, NY 10305",10305,624888,982,3,2.0,40.594482,-74.073654,single-family home
"25 Tone Ln, Staten Island, NY 10305",10305,575000,1600,2,3.0,40.608433,-74.078766,townhouse
"107 Saint Marys Ave, Staten Island, NY 10305",10305,550000,1536,3,2.0,40.614944,-74.07128,single-family home
"23 Seth Loop, Staten Island, NY 10305",10305,723000,1376,3,4.0,40.610306,-74.066666,multi-family
"39 Ocean Ave, Staten Island, NY 10305",10305,459000,648,2,1.0,40.59753,-74.064224,single-family home
"18 Ruth Pl, Staten Island, NY 10305",10305,848000,1873,5,3.0,40.592354,-74.083694,single-family home
"365 Hylan Blvd #A, Staten Island, NY 10305",10305,529000,1440,2,2.0,40.610325,-74.07401,condo
"402 Maryland Ave #2D, Staten Island, NY 10305",10305,250000,900,1,1.0,40.60919,-74.07357,coop
"291 Clifton Ave, Staten Island, NY 10305",10305,1188000,1540,3,5.0,40.612278,-74.072754,multi-family
"921 Hylan Blvd, Staten Island, NY 10305",10305,799000,1248,3,2.0,40.598103,-74.073425,single-family home
"226 Fingerboard Rd, Staten Island, NY 10305",10305,799900,1335,3,3.0,40.605854,-74.0684,single-family home
"224 Fingerboard Rd, Staten Island, NY 10305",10305,1390000,1992,6,5.0,40.605923,-74.06837,multi-family
"100 Wadsworth Rd, Staten Island, NY 10305",10305,3699900,11500,7,7.0,40.608643,-74.059814,single-family home
"43 Pearsall St, Staten Island, NY 10305",10305,949000,2400,3,3.0,40.590256,-74.074135,single-family home
"41 Pearsall St, Staten Island, NY 10305",10305,949000,2400,3,3.0,40.5903,-74.07416,single-family home
"57 Fletcher St, Staten Island, NY 10305",10305,888000,2325,3,3.0,40.61179,-74.075226,multi-family
"82 Piedmont Ave, Staten Island, NY 10305",10305,899000,2314,3,4.0,40.601864,-74.0751,single-family home
"4 Cliff Ct, Staten Island, NY 10305",10305,525000,1536,3,3.0,40.61111,-74.0611,single-family home
"31 Hylan Blvd #3B, Staten Island, NY 10305",10305,528800,1279,2,2.0,40.615185,-74.06464,condo
"242 Garretson Ave, Staten Island, NY 10305",10305,699000,840,2,3.0,40.58791,-74.09374,single-family home
"20 Cliff St #8R, Staten Island, NY 10305",10305,224900,620,1,1.0,40.61106,-74.060234,coop
"4 Wiman Pl, Staten Island, NY 10305",10305,16499000,33340,6,6.0,40.616882,-74.066895,multi-family
"175 Zoe St #5A, Staten Island, NY 10305",10305,325000,650,0,1.0,40.58479,-74.101036,condo
"29 Thomas S Boyland St, Brooklyn, NY 11233",11233,1399995,1594,6,5.0,40.68424,-73.91454,multi-family
"1496 E  95th St, Brooklyn, NY 11236",11236,1125000,1846,4,5.0,40.63568,-73.89504,multi-family
"199 Huron St #1A, Brooklyn, NY 11222",11222,900000,1000,2,1.0,40.7334,-73.95318,condo
"155 Oxford St, Brooklyn, NY 11235",11235,1395000,1800,6,3.0,40.57947,-73.93768,multi-family
"1064 Hancock St   #301, Brooklyn, NY 11221",11221,900822,966,2,2.0,40.688496,-73.91449,condo
"1064 Hancock St   #203, Brooklyn, NY 11221",11221,683000,683,1,1.0,40.688496,-73.91449,condo
"1064 Hancock St   #202, Brooklyn, NY 11221",11221,372400,392,0,1.0,40.688496,-73.91449,condo
"1064 Hancock St   #102, Brooklyn, NY 11221",11221,669325,653,1,1.0,40.688496,-73.91449,condo
"68 Green St #3B, Brooklyn, NY 11222",11222,750000,581,1,1.0,40.733112,-73.95919,condo
"471-481 Myrtle Ave, Brooklyn, NY 11205",11205,22000000,9300,10,10.0,40.69495,-73.952965,multi-family
"1331 E  101st St, Brooklyn, NY 11236",11236,679000,1500,3,2.0,40.63863,-73.88945,single-family home
"830 Halsey St #1L, Brooklyn, NY 11233",11233,899000,1302,2,2.0,40.684902,-73.92093,condo
"85 N  3rd St   #606, Brooklyn, NY 11249",11249,1049000,707,0,1.0,40.7172,-73.9623,condo
"29 Bay 34th St, Brooklyn, NY 11214",11214,1580000,1398,0,3.0,40.59935,-73.99132,multi-family
"107 Kent St, Brooklyn, NY 11222",11222,4850000,4780,8,4.0,40.730904,-73.956696,multi-family
"184 Kent Ave #B406, Brooklyn, NY 11249",11249,1750000,848,2,2.0,40.71844,-73.96388,condo
"1625 Emmons Ave, Brooklyn, NY 11235",11235,449000,1150,2,2.0,40.583725,-73.95161,coop
"601 E  19th St #1E, Brooklyn, NY 11226",11226,625000,1025,2,1.0,40.636482,-73.95934,coop
"76 Schermerhorn St   #2A, Brooklyn, NY 11201",11201,2495000,1429,3,2.0,40.6905,-73.9909,condo
"423 95th St #3C, Brooklyn, NY 11209",11209,890000,915,2,2.0,40.615597,-74.03027,condo
"1921 70th St, Brooklyn, NY 11204",11204,1880000,2412,7,6.0,40.61483,-73.99026,multi-family
"535 Dean St   #509, Brooklyn, NY 11217",11217,1375000,983,2,1.0,40.6814,-73.9717,condo
"12 Kay Ct, Brooklyn, NY 11229",11229,649000,1058,4,2.0,40.588512,-73.926735,single-family home
"333 84th St, Brooklyn, NY 11209",11209,1380000,1626,3,3.0,40.624966,-74.029274,single-family home
"185 Clinton Ave #5F, Brooklyn, NY 11205",11205,1049000,651914,2,1.0,40.69224,-73.96813,coop
"1776 Broadway #4A, Brooklyn, NY 11207",11207,499000,552,1,1.0,40.682297,-73.909935,condo
"6911 Avenue Y, Brooklyn, NY 11234",11234,849000,2279,3,3.0,40.613194,-73.901955,single-family home
"1610 Tomlinson Avenue, Bronx, NY 10461",10461,645000,1962,3,2.0,40.84717,-73.84982,single-family home
"192 Conselyea Street, Brooklyn, NY 11211",11211,1400000,2114,3,2.0,40.715176,-73.94321,single-family home
"869 Freeman Street, Bronx, NY 10459",10459,530000,1188,3,2.0,40.830803,-73.89434,single-family home
"1062 Colgate Avenue, Bronx, NY 10472",10472,660000,1860,4,3.0,40.824867,-73.88088,multi-family
"1075 Esplanade Avenue, Bronx, NY 10461",10461,705000,1734,3,2.0,40.856487,-73.85832,multi-family
"4029 De Reimer Avenue, Bronx, NY 10466",10466,620000,1840,5,2.0,40.891273,-73.84236,multi-family
"3186 Waterbury Avenue, Bronx, NY 10465",10465,585000,1520,3,2.0,40.837845,-73.822075,single-family home
"1451 Merry Avenue, Bronx, NY 10461",10461,490000,1000,2,2.0,40.842323,-73.828575,single-family home
"834 Quincy Avenue, Bronx, NY 10465",10465,625000,1800,5,2.0,40.827515,-73.82666,multi-family
"2577 Harding Avenue, Bronx, NY 10465",10465,625000,1620,4,2.0,40.813236,-73.82725,single-family home
"2080 77th St #1A, Brooklyn, NY 11214",11214,520000,1083,2,1.0,40.608353,-73.99118,condo
"1761 Burnett St, Brooklyn, NY 11229",11229,844000,1700,3,3.0,40.609833,-73.941124,single-family home
"1025 E  84th St, Brooklyn, NY 11236",11236,637000,704,2,2.0,40.635357,-73.907715,single-family home
"7266 Yellowstone Blvd, Flushing, NY 11375",11375,1300000,2970,5,5.0,40.718723,-73.856705,multi-family
"167-30 145 Avenue, Jamaica, NY 11434",11434,693800,1748,4,2.0,40.664066,-73.77388,multi-family
"67 Wheeler Ave, Staten Island, NY 10314",10314,575000,1224,2,2.0,40.610493,-74.13079,single-family home
"81 Haughwout Ave, Staten Island, NY 10302",10302,535000,1066,2,2.0,40.628468,-74.1338,single-family home
"434 Caswell Ave #1, Staten Island, NY 10314",10314,455000,1525,3,2.0,40.615177,-74.151436,townhouse
"51 Eleanor Pl, Staten Island, NY 10303",10303,467000,1284,3,2.0,40.623505,-74.158775,townhouse
"50 Narrows Rd S, Staten Island, NY 10305",10305,660000,1802,3,3.0,40.60338,-74.071945,townhouse
"10 Hales Ave, Staten Island, NY 10312",10312,525000,1063,2,1.0,40.536068,-74.1625,single-family home
"169 Genesee Ave, Staten Island, NY 10308",10308,629000,1300,3,3.0,40.5537,-74.16216,single-family home
"32 Sea Gate Ct, Staten Island, NY 10305",10305,592783,1643,2,3.0,40.592953,-74.064255,townhouse
"23 Bay 49th St #2B, Brooklyn, NY 11214",11214,563000,1418,3,2.0,40.588898,-73.98416,condo
"5818 Avenue T #155D, Brooklyn, NY 11234",11234,250000,850,2,1.0,40.615353,-73.91804,coop
"3111 Ocean Pkwy #5K, Brooklyn, NY 11235",11235,765000,923,2,2.0,40.575302,-73.96803,condo
"3119 Bailey Avenue UNIT 5H, Bronx, NY 10463",10463,125000,500,1,1.0,40.878716,-73.902336,coop
"768 Brady Avenue UNIT 146, Bronx, NY 10462",10462,225000,850,2,1.0,40.851646,-73.865715,coop
"131-81 Francis Lewis Blvd #A, Springfield Gardens, NY 11413",11413,780000,1480,4,3.0,40.67711,-73.73849,single-family home
"1317 Shore Dr, Bronx, NY 10465",10465,1500000,2877,9,4.0,40.830444,-73.81455,multi-family
"824 Kinsella Street, Bronx, NY 10462",10462,725000,1632,4,2.0,40.845306,-73.86127,multi-family
"3000 Valentine Avenue UNIT 1H, Bronx, NY 10458",10458,140000,490,0,1.0,40.872402,-73.885216,coop
"740 King Avenue, Bronx, NY 10464",10464,1250000,1650,3,4.0,40.85832,-73.78995,single-family home
"4200 Herkimer Place UNIT 5C, Bronx, NY 10470",10470,139900,600,0,1.0,40.89589,-73.87546,coop
"1622 Adams Street UNIT 4, Bronx, NY 10460",10460,549999,1320,6,2.0,40.84038,-73.87004,multi-family
"1700 Metropolitan Avenue UNIT 3F, Bronx, NY 10462",10462,225000,850,2,1.0,40.83861,-73.85652,condo
"107 White Plains Road, Bronx, NY 10473",10473,830000,2380,5,4.0,40.8075,-73.85523,multi-family
"3186 Tierney Place, Bronx, NY 10465",10465,1349000,2185,4,3.0,40.81322,-73.80167,single-family home
"622 E 223rd Street, Bronx, NY 10466",10466,625000,1448,4,2.0,40.887066,-73.864,single-family home
"1331 Clay Avenue, Bronx, NY 10456",10456,725000,2146,5,2.0,40.835377,-73.90917,multi-family
"1970 E  Tremont Ave  #9, Bronx, NY 10462",10462,295000,950,3,1.0,40.8399,-73.8599,condo
"627 E 236th Street, Bronx, NY 10466",10466,659000,2076,4,2.0,40.896545,-73.85852,single-family home
"865 E 231st Street, Bronx, NY 10466",10466,1050000,2184,6,4.0,40.89064,-73.85295,multi-family
"1735 Purdy Street UNIT 6H, Bronx, NY 10462",10462,260000,631,1,1.0,40.841007,-73.85467,condo
"849 E 221st Street, Bronx, NY 10467",10467,760000,2100,6,3.0,40.883728,-73.857315,multi-family
"829 Adee Avenue UNIT 6C, Bronx, NY 10467",10467,90000,500,0,1.0,40.86988,-73.86214,coop
"935 Brady Avenue, Bronx, NY 10462",10462,899000,2370,6,4.0,40.852512,-73.861626,multi-family
"3840 Greystone Ave #5Q, Bronx, NY 10463",10463,363000,1050,2,1.0,40.888115,-73.90485,coop
"7 Fordham Hill Oval #2A, Bronx, NY 10468",10468,175000,950,1,1.0,40.86479,-73.90716,coop
"1729 Melville St, Bronx, NY 10460",10460,799000,3396,6,3.0,40.842155,-73.870316,multi-family
"601 Pelham Parkway N UNIT 210, Bronx, NY 10467",10467,210000,850,1,1.0,40.857796,-73.870674,coop
"3281 Hull Avenue UNIT 7, Bronx, NY 10467",10467,150000,900,2,1.0,40.876423,-73.87486,coop
"4320 Van Cortlandt Park E UNIT 5B, Bronx, NY 10470",10470,119900,550,0,1.0,40.89872,-73.873695,coop
"555 Kappock St #17E, Bronx, NY 10463",10463,610000,1340,3,2.0,40.878086,-73.91686,coop
"3508 Boller Avenue, Bronx, NY 10466",10466,829000,3076,6,4.0,40.882877,-73.83619,multi-family
"1357 Gillespie Avenue, Bronx, NY 10461",10461,875000,2864,5,4.0,40.839455,-73.830605,multi-family
"3777 Independence Avenue UNIT 14E, Bronx, NY 10463",10463,199000,700,0,1.0,40.889107,-73.91374,coop
"3 Fordham Hill Oval #7G, Bronx, NY 10468",10468,295000,965,2,1.0,40.864647,-73.90821,coop
"3530 Henry Hudson Pkwy #8D, Bronx, NY 10463",10463,555000,1400,2,2.0,40.886303,-73.912155,coop
"4499 Henry Hudson Pkwy W  #8G, Bronx, NY 10471",10471,699900,1750,4,2.0,40.89067,-73.90922,coop
"3035 Edson Avenue, Bronx, NY 10469",10469,560000,1674,3,2.0,40.872826,-73.83564,single-family home
"3339 Olinville Ave, Bronx, NY 10467",10467,1099000,1042,7,4.0,40.874367,-73.86849,single-family home
"1575 Unionport Road UNIT MH, Bronx, NY 10462",10462,280000,857,2,1.0,40.837673,-73.86199,condo
"2550 Olinville Ave #12M, Bronx, NY 10467",10467,345000,900,2,1.0,40.864193,-73.86791,coop
"679 W  239th St #4H, Bronx, NY 10463",10463,329000,1000,2,1.0,40.88995,-73.91429,coop
"3065 Williamsbridge Road, Bronx, NY 10467",10467,429000,839,2,2.0,40.86918,-73.865845,single-family home
"555 Kappock St #20-H, Bronx, NY 10463",10463,399000,1400,2,2.0,40.878086,-73.91686,coop
"750 Kappock St #405, Bronx, NY 10463",10463,949000,2500,3,3.0,40.88184,-73.91992,coop
"4051 Seton Ave  #1, Bronx, NY 10466",10466,675000,5000,4,3.0,40.892727,-73.83819,condo
"2796 Sedgwick Ave #2C, Bronx, NY 10468",10468,374999,878,2,2.0,40.87187,-73.9019,condo
"6299 Broadway UNIT C4, Bronx, NY 10471",10471,120000,500,0,1.0,40.899063,-73.89741,coop
"1036 E 215th Street, Bronx, NY 10469",10469,560000,1850,3,2.0,40.87757,-73.85483,single-family home
"2414 Mickle Avenue, Bronx, NY 10469",10469,925000,2684,5,3.0,40.86137,-73.84058,multi-family
"609 Kappock Street UNIT 7B, Bronx, NY 10463",10463,185000,725,1,1.0,40.879753,-73.916336,coop
"800 Trinity Ave #B, Bronx, NY 10456",10456,360000,1072,3,2.0,40.819836,-73.907074,condo
"1505 Archer Road UNIT 9E, Bronx, NY 10462",10462,189000,650,1,1.0,40.837673,-73.86199,condo
"4363 Gunther Ave  #1F, Bronx, NY 10466",10466,615000,1964,3,2.0,40.89731,-73.85136,single-family home
"1518 Fielding Street, Bronx, NY 10469",10469,799999,2270,3,3.0,40.863342,-73.84268,multi-family
"3340 Palmer Avenue, Bronx, NY 10475",10475,1300000,3487,8,5.0,40.879265,-73.835175,multi-family
"1515 Metropolitan Avenue UNIT 3B, Bronx, NY 10462",10462,265000,833,2,1.0,40.84057,-73.85886,condo
"717 E 221st Street, Bronx, NY 10467",10467,659900,1890,3,2.0,40.88499,-73.861275,single-family home
"3240 Netherland Ave #4B, Bronx, NY 10463",10463,375000,750,1,1.0,40.884846,-73.91096,condo
"875 Morrison Ave  #9L, Bronx, NY 10473",10473,340000,900,2,1.0,40.821663,-73.87348,coop
"4901 Henry Hudson Pkwy W  #6C, Bronx, NY 10471",10471,239000,750,1,1.0,40.896454,-73.90909,coop
"4901 Henry Hudson Parkway UNIT 6C, Bronx, NY 10471",10471,239000,750,1,1.0,40.896454,-73.90909,coop
"3231 Barker Avenue UNIT 3B, Bronx, NY 10467",10467,219000,1050,2,1.0,40.872444,-73.86964,coop
"4380 Vireo Ave #5M, Bronx, NY 10470",10470,130000,450,0,1.0,40.90084,-73.86238,coop
"2531 Paulding Ave, Bronx, NY 10469",10469,1200000,3206,8,5.0,40.86411,-73.859,multi-family
"5249 Sycamore Ave, Bronx, NY 10471",10471,2475000,2460,5,4.0,40.90237,-73.91236,single-family home
"60 Knolls Cres #4E, Bronx, NY 10463",10463,173683,850,2,1.0,40.879417,-73.91768,coop
"3220 Fairfield Ave #8A, Bronx, NY 10463",10463,824999,1700,3,3.0,40.88465,-73.91318,condo
"4363 Gunther Avenue, Bronx, NY 10466",10466,615000,1350,3,2.0,40.89731,-73.85136,single-family home
"5610 Netherland Avenue UNIT 6A, Bronx, NY 10471",10471,275000,900,2,1.0,40.9052,-73.9061,coop
"3231 Barker Ave #3A, Bronx, NY 10467",10467,130000,650,1,1.0,40.872444,-73.86964,coop
"945 E  216th St   #WW, Bronx, NY 10469",10469,699000,1858,4,3.0,40.879333,-73.85644,condo
"1475 Thieriot Avenue UNIT 3C, Bronx, NY 10460",10460,199000,950,2,1.0,40.836666,-73.86558,coop
"3720 Independence Ave #5H, Bronx, NY 10463",10463,249000,900,1,1.0,40.88859,-73.91262,coop
"1919 Hennessy Pl, Bronx, NY 10453",10453,849000,3300,5,4.0,40.85487,-73.91543,multi-family
"1215 Mace Avenue UNIT 2, Bronx, NY 10469",10469,1299000,2970,4,2.0,40.863182,-73.85231,multi-family
"522 E  148th St, Bronx, NY 10455",10455,749999,2100,6,3.0,40.813793,-73.91469,multi-family
"5700 Arlington Ave #7F, Bronx, NY 10471",10471,323000,925,2,1.0,40.906563,-73.90659,coop
